test_true_0,test_true_1,test_true_2,test_true_3,test_true_4,test_true_5,test_true_6,test_true_7,test_true_8,test_true_9,test_true_10,test_true_11,test_true_12,test_true_13,test_true_14,test_true_15,test_true_16,test_true_17,test_true_18,test_true_19,test_true_20,test_true_21,test_true_22,test_true_23,test_true_24,test_true_25,test_true_26,test_true_27,test_true_28,test_true_29
-0.31,-0.04,2.7,0.2,3.56,2.6,3.3,3.22,2.9,1.71,3.77,1.91,2.2,1.01,0.79,1.3,2.55,3.09,-0.83,1.22,2.1,1.6,2.75,4.49,1.36,2.78,3.24,3.7,3.16,2.9
2.77,2.37,1.13,3.5,2.55,2.61,3.0,-0.91,2.27,1.21,3.07,2.73,3.18,2.42,1.57,3.6,1.07,1.21,1.78,3.2,1.09,1.7,3.93,3.64,2.45,1.01,3.98,3.67,2.4,3.38
1.64,2.1,3.15,2.61,2.8,-0.65,2.4,1.22,3.8,0.57,2.4,1.76,1.71,3.77,3.0,3.0,0.08,3.41,0.54,2.73,3.3,2.9,1.9,1.8,3.28,2.76,0.82,3.95,0.83,3.05
3.16,2.3,3.53,3.48,3.76,0.77,2.99,2.08,2.35,3.64,2.12,3.2,2.35,3.1,2.16,1.4,3.2,2.14,3.13,3.57,0.36,3.49,0.8,0.21,2.36,0.35,3.6,2.55,1.3,3.33
3.39,2.3,2.26,2.16,3.8,3.25,2.08,2.6,3.85,2.5,3.1,0.9,3.24,3.49,2.1,2.73,0.45,3.56,1.39,1.92,4.37,2.52,0.9,-0.48,1.18,1.84,1.71,-0.07,1.93,2.06
2.7,3.51,3.0,3.7,3.3,2.0,3.1,1.78,2.83,-0.16,0.74,0.91,2.98,1.31,2.44,3.22,2.2,2.95,3.28,1.9,1.93,1.69,1.3,1.01,4.26,1.94,4.48,3.4,3.12,1.12
1.09,2.2,2.78,2.81,2.93,2.55,2.67,2.9,4.0,-0.83,0.7,3.0,1.69,2.48,1.1,3.56,2.71,2.55,1.3,2.89,2.47,-1.02,3.09,1.39,3.63,3.61,3.1,2.29,1.48,0.9
0.78,3.22,3.1,-0.21,0.02,1.6,2.83,4.15,-0.5,1.53,1.8,1.44,1.5,2.12,2.31,1.28,3.22,3.5,2.14,2.48,1.87,1.3,-0.38,3.0,1.94,0.79,3.12,2.03,4.4,-0.33
2.8,3.4,2.55,2.82,2.0,2.0,2.35,2.54,0.6,0.6,0.82,2.71,2.29,3.98,2.66,0.51,2.74,3.17,3.3,0.2,3.27,2.58,1.7,2.65,2.0,2.3,3.41,2.71,-0.56,3.85
3.3,-0.59,1.89,-0.34,3.99,0.35,3.3,2.77,0.79,1.75,1.42,3.49,1.39,2.12,3.68,3.85,3.4,1.18,3.16,2.55,1.51,2.36,3.65,0.6,1.65,0.83,2.88,2.2,2.8,2.97
1.9,0.3,3.4,2.37,3.14,4.1,3.4,2.0,2.6,2.62,3.37,1.79,2.76,1.57,2.8,3.45,2.23,2.54,0.76,3.21,1.56,2.14,2.59,3.7,3.8,2.3,1.38,2.75,4.2,1.28
2.19,3.3,1.75,2.9,2.14,2.07,3.39,4.3,1.13,2.46,3.86,4.07,4.0,1.09,3.32,4.14,2.5,2.45,2.41,1.46,3.8,0.44,3.0,2.66,2.55,0.87,0.23,1.9,2.9,2.09
3.13,3.56,1.85,2.81,3.69,0.82,1.7,1.0,2.31,2.01,3.6,1.28,1.82,1.94,0.84,3.0,3.5,1.16,3.5,3.3,1.39,2.93,-0.14,4.27,3.44,3.7,2.01,1.78,2.28,-0.71
2.74,0.9,1.52,0.97,1.6,3.14,4.2,1.49,0.96,2.7,2.6,3.57,1.24,0.78,1.54,0.32,2.01,2.33,3.16,1.36,2.8,3.0,-0.16,1.83,2.3,1.44,2.19,0.61,1.89,0.71
3.21,2.3,2.39,2.35,2.59,2.12,0.7,0.21,2.43,2.9,1.8,3.25,0.5,1.71,2.32,3.4,1.73,2.81,1.52,1.3,3.8,0.8,3.37,2.81,4.2,2.4,0.92,1.09,2.56,2.41
1.45,3.59,2.2,2.9,0.36,2.44,0.7,2.8,3.3,2.06,2.64,3.0,3.46,1.9,1.79,3.5,1.7,2.13,1.0,2.6,1.92,1.34,2.66,3.14,2.11,2.75,2.09,4.1,3.67,2.68
2.66,-0.21,4.0,2.07,3.57,2.8,3.41,1.2,1.81,2.8,2.86,0.7,0.24,2.9,2.9,1.56,1.18,3.83,0.45,3.25,2.2,3.88,1.83,2.97,2.92,2.15,2.48,-0.04,-0.01,1.16
2.47,0.1,1.2,3.38,1.46,3.6,2.9,2.0,2.19,3.15,2.6,2.74,1.55,3.6,1.81,3.47,3.07,2.08,1.4,4.0,0.9,0.35,1.6,3.3,1.72,2.26,1.6,1.59,2.68,1.0
2.89,1.07,2.16,-0.16,0.33,3.5,0.05,-0.72,1.66,1.72,0.83,1.54,1.38,2.98,3.4,3.59,0.66,2.6,-0.2,0.52,1.04,3.02,1.1,3.27,3.84,3.26,2.3,2.8,3.71,2.89
3.8,3.56,2.16,1.6,2.71,2.03,1.08,3.12,2.08,0.34,2.6,3.4,3.11,2.8,2.29,2.48,3.8,-0.58,3.68,3.22,3.2,2.84,2.94,1.3,1.52,2.41,1.92,0.47,2.6,1.54
1.96,2.6,0.81,1.99,3.6,-0.01,1.8,2.72,1.87,1.02,3.4,0.69,1.69,2.85,1.81,2.0,2.44,2.23,3.07,4.42,3.04,3.61,2.22,1.66,1.64,2.39,2.82,1.56,0.95,2.65
2.12,2.7,3.1,2.42,3.9,1.49,1.33,3.5,3.62,3.1,1.4,1.41,1.87,2.32,2.3,-0.97,3.0,3.32,2.4,1.6,0.77,1.41,2.39,0.64,3.0,4.31,0.58,2.1,3.53,1.37
2.98,2.0,1.33,2.41,-0.7,1.56,2.6,2.54,1.75,2.5,2.0,2.8,3.35,2.9,2.7,0.82,1.32,1.52,3.4,-0.04,3.4,1.2,2.3,1.6,0.93,3.1,4.17,2.04,1.87,1.1
1.23,1.27,0.6,3.54,1.62,2.8,1.2,-0.28,3.17,0.22,3.49,2.2,3.0,2.54,2.48,3.28,2.8,2.9,-0.15,2.9,4.41,1.25,3.5,3.0,3.0,1.91,2.9,2.71,3.3,3.0
2.82,1.26,3.12,2.26,4.04,1.17,0.87,1.5,3.1,0.7,0.84,1.98,1.92,1.75,0.7,2.9,0.69,3.4,1.92,3.4,0.3,3.9,1.56,3.3,2.79,0.97,2.5,2.06,0.67,2.17
1.6,2.26,1.75,3.49,0.7,3.27,2.14,2.82,3.1,-1.1,3.66,2.2,0.2,2.03,2.95,3.53,2.5,-0.12,3.64,0.4,1.5,1.84,2.6,2.21,0.48,-0.95,3.6,2.65,2.8,-0.16
2.34,1.5,0.56,2.55,-0.87,3.53,3.19,2.4,2.8,3.26,1.72,3.23,0.2,0.66,0.22,1.3,3.8,1.6,2.64,1.5,2.6,2.0,2.05,2.41,2.51,1.37,2.51,3.7,4.2,2.36
2.1,2.87,2.0,2.71,1.78,1.53,1.75,2.5,2.8,3.15,2.28,2.0,2.69,2.44,2.82,2.36,2.65,2.99,3.45,-0.9,3.0,3.34,3.02,2.31,2.54,2.88,1.95,2.55,2.3,0.14
2.41,2.6,0.67,2.8,2.03,3.06,2.41,3.97,2.0,3.17,3.4,3.63,3.2,0.77,0.54,1.95,2.4,3.62,0.1,3.05,1.4,-0.66,3.5,1.1,0.7,3.7,-0.92,-0.26,2.32,3.53
-0.08,-0.34,1.3,1.6,0.78,1.49,1.35,3.34,2.9,1.94,0.52,4.01,2.55,3.16,3.6,2.28,1.0,3.77,3.69,1.2,2.0,2.71,2.14,-1.27,3.07,2.11,2.17,2.08,3.2,0.9
1.88,2.23,2.7,-0.63,2.0,1.42,2.49,3.95,-0.33,4.2,0.77,3.5,0.9,1.33,4.2,2.91,2.35,3.1,2.08,3.0,1.95,2.45,2.3,0.87,3.25,3.0,2.77,2.56,3.0,3.14
3.4,0.53,-0.7,1.43,1.42,3.52,1.51,3.44,4.2,1.26,2.53,4.1,2.55,1.74,2.0,1.35,2.46,0.77,3.75,1.52,2.16,3.41,3.0,1.74,2.04,2.0,2.35,3.46,3.7,1.44
2.68,1.85,3.9,2.55,2.33,0.25,3.0,1.92,3.83,2.18,1.9,3.6,2.98,1.98,2.99,3.07,3.8,1.13,4.1,3.1,2.2,2.79,2.37,-0.87,1.56,2.4,1.6,1.61,0.99,2.4
2.06,2.68,1.97,1.33,1.82,2.52,2.0,2.7,1.91,3.62,1.41,2.72,1.92,4.24,2.63,2.8,2.35,2.42,2.85,3.37,1.75,2.67,1.91,0.3,1.58,1.87,1.97,3.1,2.81,0.51
2.15,1.64,3.2,2.23,2.47,1.75,1.33,0.6,1.4,2.5,0.39,-0.55,2.36,2.3,1.47,3.24,2.29,1.92,2.18,3.45,0.77,3.4,2.6,3.14,4.21,2.5,1.26,0.9,0.91,2.18
1.68,2.96,0.74,2.39,3.35,3.58,3.0,1.1,-0.53,0.52,2.67,3.19,2.7,2.99,1.97,2.41,1.41,3.98,1.4,2.83,0.58,3.8,2.8,0.3,1.21,3.1,1.34,3.5,1.4,1.39
-0.27,1.78,3.1,2.8,1.07,3.99,2.76,2.54,3.6,2.6,2.9,3.9,2.6,0.86,3.0,2.52,2.33,3.37,2.46,2.67,1.23,0.6,3.64,0.77,1.1,2.15,2.33,0.41,0.84,-0.06
3.72,3.7,2.3,1.0,3.78,1.84,2.17,1.39,0.89,1.4,-0.84,0.28,0.93,2.88,2.12,4.0,2.7,0.7,1.9,2.0,0.79,3.6,3.7,0.3,3.3,3.14,2.9,2.16,2.45,-1.42
3.7,3.75,2.66,3.3,1.39,3.52,2.16,3.7,3.47,3.3,0.0,1.2,4.23,2.1,3.0,2.12,-0.27,0.12,3.8,0.3,-0.86,3.8,3.07,1.2,-0.07,1.7,2.51,0.72,2.55,4.1
0.8,1.33,2.9,2.8,2.2,3.5,2.71,3.21,-0.12,1.9,3.9,2.42,4.0,2.3,2.69,2.81,3.4,2.69,2.2,3.0,3.8,0.81,2.2,-0.87,-0.07,0.14,-0.98,0.6,1.83,3.5
2.9,2.0,0.89,3.1,2.37,0.4,-0.53,1.5,1.95,0.23,3.59,1.19,-0.73,2.0,3.43,2.57,3.29,-0.71,1.52,2.7,3.42,3.6,2.18,2.42,1.9,3.6,1.3,2.78,1.78,1.79
-0.1,3.7,3.34,0.29,3.22,2.3,2.97,3.37,3.0,1.07,4.04,4.24,3.0,0.0,3.8,3.23,2.64,2.74,1.74,1.12,4.13,1.34,2.85,1.73,2.34,1.74,2.01,3.48,2.61,2.72
-0.01,4.21,2.55,3.33,0.92,3.6,2.35,3.16,1.96,2.2,3.3,2.79,2.62,2.5,0.23,3.08,2.56,0.6,3.47,0.71,2.77,1.49,1.78,1.21,1.2,3.3,3.2,3.65,2.45,1.72
2.62,2.15,0.7,2.15,3.1,1.4,2.6,3.15,4.23,2.3,3.2,0.11,0.66,3.2,2.75,3.98,2.47,1.34,1.25,1.2,2.79,2.85,-0.26,1.96,0.18,2.3,3.72,0.4,3.5,2.3
2.54,-0.01,3.45,0.92,3.6,1.91,2.21,1.4,1.49,1.27,3.21,1.29,3.75,-0.14,2.47,2.25,3.76,0.58,1.46,2.63,0.83,2.9,2.06,1.26,1.01,2.0,1.8,3.8,0.02,2.87
3.16,1.75,1.46,1.94,2.49,2.05,3.25,3.52,1.75,2.7,3.34,2.95,2.2,2.08,0.25,2.16,2.93,0.4,4.21,2.41,3.37,2.39,-0.98,2.63,0.6,0.6,2.35,1.6,0.22,1.97
-0.12,2.7,3.01,3.62,2.4,3.02,3.8,3.4,1.41,1.13,1.85,2.26,0.4,-0.6,3.52,2.86,2.74,1.37,1.76,0.33,2.7,2.35,2.14,4.0,2.4,2.61,3.85,3.31,3.6,2.15
2.74,1.91,3.8,2.03,0.7,3.0,3.1,3.9,3.69,1.97,3.29,1.16,1.5,3.49,1.24,4.27,3.18,-0.2,2.1,-0.04,1.7,3.82,4.38,0.97,1.86,3.6,2.0,2.28,2.42,0.7
2.67,2.09,0.36,-0.12,1.61,3.1,1.15,1.6,0.15,3.04,2.8,1.78,3.47,1.97,3.6,2.49,2.87,4.14,3.8,1.7,1.91,3.38,3.09,3.2,1.28,3.2,3.3,1.68,3.8,3.9
2.68,2.68,3.09,3.9,3.33,1.5,-0.04,2.87,2.1,1.55,2.34,-0.78,1.75,2.34,2.7,3.63,2.76,2.84,3.0,1.13,-0.11,2.7,1.76,3.1,0.8,2.33,3.2,2.83,1.71,2.4
3.27,3.04,1.22,0.01,4.26,3.6,3.9,3.78,2.61,2.33,2.54,3.4,0.16,1.46,1.72,2.77,-1.08,3.37,2.1,0.03,3.66,3.26,2.53,2.36,0.87,1.12,3.9,1.93,3.52,2.1
2.08,0.94,3.41,2.26,2.82,2.87,3.3,1.33,0.7,1.97,2.66,1.91,3.65,1.52,-0.41,3.67,3.1,3.6,1.21,2.7,1.51,3.22,3.5,3.45,0.6,1.24,3.1,-0.84,0.42,3.83
0.2,2.76,3.32,3.4,3.0,2.75,3.21,0.98,-0.78,1.98,2.04,1.9,1.42,3.1,0.9,0.22,1.79,3.76,2.37,3.39,3.5,3.97,3.1,0.2,1.91,2.49,3.39,1.85,1.4,-0.9
3.58,0.4,1.38,2.09,3.5,0.22,2.71,0.54,4.38,2.34,1.73,1.0,0.92,2.03,1.3,3.8,2.66,1.08,3.12,0.78,3.8,4.14,1.0,1.89,3.89,2.44,1.84,1.86,3.08,0.22
0.15,1.5,3.29,2.1,2.44,0.46,0.4,-0.96,1.4,1.66,2.88,1.86,2.6,4.05,4.24,3.01,0.53,1.6,2.28,1.65,3.18,3.63,2.67,2.99,2.2,1.31,-0.1,2.18,1.4,1.92
-0.2,1.61,0.86,3.04,2.49,3.01,2.43,1.1,1.06,3.6,1.11,2.9,2.75,3.2,1.88,3.1,1.93,2.7,3.89,2.6,3.6,1.72,2.96,3.89,2.99,2.64,3.09,0.85,2.47,2.43
2.91,4.0,4.01,-0.22,3.59,2.55,4.23,1.84,2.04,3.36,0.2,1.2,2.6,2.24,-0.9,1.0,1.84,1.19,4.2,1.89,1.71,2.21,1.2,3.06,3.42,2.36,2.6,1.42,2.9,-0.1
3.4,1.23,1.71,2.75,3.0,3.83,3.7,4.1,2.65,2.44,1.26,4.26,-0.94,-0.06,1.74,2.72,-0.07,2.79,1.6,1.4,-0.87,1.26,2.65,1.52,1.25,2.28,3.0,3.8,3.22,2.34
0.84,1.38,1.0,2.32,2.58,1.44,1.06,2.68,1.5,2.75,3.97,3.7,1.6,1.6,3.8,2.8,1.27,0.49,2.48,0.66,1.29,2.2,2.1,3.1,2.45,1.69,3.69,1.68,-0.3,3.31
-0.1,2.23,0.7,2.67,2.9,0.22,3.6,1.7,3.3,2.12,1.23,2.3,2.21,2.0,2.0,2.22,2.1,3.7,2.49,1.85,4.13,2.1,3.4,1.26,2.2,4.4,1.06,0.77,2.15,1.67
2.5,2.36,1.5,3.45,1.6,2.36,1.8,3.83,1.32,3.97,1.73,3.3,2.87,1.3,2.5,0.03,1.6,1.94,3.62,3.39,3.1,1.8,2.56,1.86,2.21,3.3,3.97,3.11,2.8,1.18
1.0,3.07,0.95,1.3,1.79,0.36,1.11,2.87,0.6,2.09,-1.34,1.06,3.22,2.9,3.85,0.14,3.7,2.87,1.2,1.71,1.5,1.87,0.79,1.41,3.3,2.23,3.38,3.09,2.09,2.58
-0.87,3.97,1.88,4.3,1.07,0.1,2.43,3.97,3.1,0.53,3.8,1.83,0.74,1.6,2.61,2.54,2.5,1.92,3.25,3.56,3.97,2.6,2.4,4.0,3.6,1.29,2.4,3.19,1.75,3.5
2.37,0.59,4.25,2.4,0.8,1.67,3.31,1.63,3.62,3.1,2.63,2.0,2.85,2.8,4.3,3.0,3.1,2.04,1.58,0.32,2.9,2.09,2.98,2.18,-0.01,4.19,3.42,1.41,1.35,0.8
2.21,1.89,4.2,3.6,2.05,3.44,0.27,0.99,0.29,2.77,-0.08,3.1,3.36,3.36,2.43,1.2,2.74,1.5,2.34,3.1,2.25,0.64,1.7,1.15,2.01,1.9,2.8,2.64,1.06,2.1
2.23,2.99,2.02,3.1,3.45,2.4,2.1,3.22,3.2,2.53,-0.89,2.5,3.29,0.15,2.68,-0.8,1.8,3.05,2.38,3.8,3.06,1.85,3.47,1.1,1.84,1.2,2.53,2.46,2.6,1.8
0.7,1.79,-0.52,1.78,2.83,2.4,1.64,3.2,1.91,2.1,3.37,4.5,2.37,2.58,2.7,1.7,3.57,1.4,1.71,3.3,0.74,2.74,1.64,1.47,-0.86,2.23,2.61,1.95,2.07,0.4
3.6,3.91,1.77,2.59,3.24,2.4,2.63,2.7,-0.83,1.26,0.54,0.6,2.75,0.27,3.0,3.02,2.48,1.06,2.43,0.42,2.2,1.3,3.07,0.12,2.33,2.61,1.73,0.91,2.69,2.2
2.16,4.1,2.86,1.55,2.9,1.86,2.28,0.06,3.2,3.0,0.07,2.4,2.7,0.92,1.8,2.54,0.7,1.27,2.12,1.98,2.7,3.0,2.1,3.97,3.8,1.6,2.46,3.14,2.23,2.66
1.89,3.71,1.02,3.6,3.6,0.19,1.75,0.68,0.35,2.74,3.3,2.94,0.17,3.63,2.16,2.99,1.66,0.74,1.36,3.6,2.52,1.77,1.06,1.59,2.3,2.88,2.9,2.35,2.01,4.1
2.67,3.58,3.1,2.96,3.41,1.19,0.41,-0.66,4.0,2.53,0.79,2.43,3.2,3.42,3.66,0.21,2.19,2.77,2.73,1.88,2.9,2.56,0.38,2.44,2.68,1.48,2.3,3.05,2.63,2.3
3.8,2.92,1.34,1.88,3.2,-0.09,3.0,0.52,0.25,2.5,2.29,2.7,1.19,3.18,2.14,2.01,3.0,0.74,0.97,3.07,2.2,4.06,1.15,0.87,2.84,-1.45,2.34,4.46,2.1,2.37
2.03,0.57,2.6,3.24,2.55,1.95,2.26,2.7,-0.14,1.3,2.11,2.66,3.5,1.74,3.62,4.0,2.91,1.01,2.9,3.15,-0.84,1.54,0.9,2.6,0.34,3.9,3.3,1.99,3.1,2.13
2.22,0.8,2.53,0.51,0.47,1.78,0.93,2.07,2.9,3.32,3.11,0.5,0.78,1.27,2.08,1.21,3.12,3.9,-0.88,1.69,3.3,1.39,3.76,2.8,1.6,1.4,1.4,2.13,2.84,3.51
1.08,2.59,0.37,3.3,3.9,2.62,0.58,0.94,1.3,2.3,3.59,2.0,2.61,1.4,1.84,2.84,3.98,2.63,4.01,0.54,1.94,1.2,2.17,3.47,3.33,3.45,3.41,0.07,2.3,4.0
3.31,3.38,0.35,2.29,3.29,2.27,-1.02,3.35,3.0,3.05,0.46,2.1,3.3,2.4,1.2,1.33,1.34,1.18,1.4,2.06,2.14,2.0,1.32,3.34,3.11,4.0,-0.2,3.0,3.9,3.2
4.13,1.59,2.39,2.51,1.0,2.96,1.59,1.45,4.02,2.41,1.16,-0.58,2.53,3.4,2.81,3.46,0.25,1.31,1.75,2.24,3.0,3.36,2.7,0.9,4.03,1.1,2.0,2.1,3.4,0.51
3.54,-0.1,4.27,2.63,1.6,1.78,3.0,2.96,3.43,3.97,2.83,1.79,0.54,-1.1,1.5,0.7,2.01,2.83,2.0,3.77,1.35,1.74,3.4,2.2,3.1,2.89,3.9,1.92,2.47,1.52
2.82,2.69,3.1,3.29,1.57,2.5,0.2,3.3,3.58,1.42,3.49,2.0,3.7,0.23,1.05,3.1,1.1,3.3,1.0,3.0,2.8,2.7,2.83,1.7,2.9,3.61,2.72,1.02,1.71,2.41
1.89,3.3,1.2,1.2,1.54,3.07,1.73,3.37,3.04,2.48,1.7,1.7,3.4,3.0,1.69,0.77,2.0,3.1,0.75,1.21,-0.18,1.37,2.6,1.28,3.1,3.79,1.21,2.19,4.18,1.9
0.46,2.84,1.61,2.2,0.95,3.16,3.7,1.25,2.83,2.8,2.47,3.29,4.31,2.96,-0.51,3.3,1.9,3.89,0.92,2.4,2.9,3.47,1.97,3.12,2.17,2.73,2.26,2.44,3.44,2.4
1.94,3.8,1.21,1.91,0.7,3.9,2.4,2.66,-0.4,3.17,3.5,3.3,2.18,1.6,1.79,3.96,1.03,2.29,3.2,0.7,0.9,3.27,3.4,1.68,3.08,0.99,0.86,3.8,3.8,4.25
3.41,2.24,4.06,1.68,2.9,1.31,2.96,3.2,2.7,2.16,3.29,-1.08,2.49,2.44,0.79,1.15,2.4,1.9,2.8,2.2,1.0,3.99,3.4,3.8,2.32,1.54,1.72,2.76,2.2,2.43
3.8,1.42,3.66,2.75,2.0,0.23,2.8,2.54,1.4,0.75,3.1,0.15,3.3,1.92,3.7,3.34,2.49,2.56,2.9,0.63,2.95,1.26,3.21,1.09,2.51,1.67,2.3,1.61,1.55,2.21
2.2,3.1,0.54,2.8,2.5,3.4,1.74,2.64,0.97,2.69,1.91,1.95,1.1,2.41,2.57,3.28,3.4,2.98,-0.06,1.85,3.4,4.28,4.31,2.65,2.54,3.07,2.52,2.7,1.12,3.2
3.35,2.28,0.68,3.9,1.26,2.6,1.05,3.44,2.28,2.1,3.42,0.14,1.83,2.58,1.5,2.49,0.78,2.34,3.1,3.2,3.37,2.73,1.92,0.89,2.12,2.31,3.8,3.37,2.0,0.99
3.6,0.15,1.26,3.25,2.03,3.8,1.28,2.7,2.8,3.2,2.02,2.71,2.4,4.37,4.09,0.89,1.5,2.41,1.7,1.86,2.43,-0.27,0.22,3.3,0.78,4.07,2.58,2.84,2.33,4.1
2.68,1.97,3.37,0.61,2.83,2.61,0.99,3.35,2.0,1.94,2.56,2.63,1.75,2.84,2.39,2.49,1.18,2.5,1.94,2.06,2.19,1.98,1.61,2.79,0.74,0.76,2.36,3.9,2.7,2.5
4.0,3.57,0.83,1.79,0.77,0.78,1.27,2.4,1.15,1.49,2.9,3.58,-0.54,1.9,3.4,1.33,3.27,3.3,1.6,2.55,1.5,3.42,3.3,2.4,2.18,2.99,1.61,-0.7,2.97,0.92
-0.28,2.62,0.9,-0.51,3.76,2.7,3.37,1.94,-1.02,3.01,0.6,3.24,1.9,2.76,-0.75,-0.03,2.67,2.7,3.42,1.21,3.21,0.9,-0.98,3.08,2.27,2.7,2.8,2.71,2.66,1.63
3.25,2.05,0.92,0.97,0.72,2.94,2.06,2.7,1.7,4.13,0.27,3.41,2.6,2.8,0.67,2.78,4.26,3.3,1.09,2.6,2.41,2.28,1.13,4.1,0.51,1.79,0.51,3.4,2.48,2.48
2.5,1.05,2.41,-0.38,0.15,2.31,2.91,3.66,0.58,3.95,2.01,1.1,3.07,1.85,2.55,2.9,1.01,2.6,1.02,3.08,2.45,3.29,3.16,2.9,3.07,1.65,3.2,2.12,1.68,2.88
2.95,1.72,1.42,2.83,2.54,1.5,1.6,3.7,3.38,0.33,1.6,3.0,-0.42,2.6,2.13,2.8,0.02,-0.41,2.33,0.6,4.21,1.97,3.01,2.75,3.4,3.1,2.6,1.12,1.63,2.4
3.45,2.76,3.94,2.06,3.49,3.14,1.92,2.55,2.96,1.75,1.0,3.24,3.34,3.2,2.31,0.22,3.15,3.15,2.89,3.56,0.57,2.8,0.27,1.83,2.9,3.6,2.52,2.98,2.3,2.82
3.5,2.23,3.5,1.38,3.97,3.05,1.19,2.63,0.78,1.53,3.5,1.7,3.07,3.92,1.03,-1.41,1.21,-0.09,3.4,1.87,3.3,3.7,2.18,1.1,-0.51,1.92,2.31,2.4,4.29,2.37
1.98,0.31,3.45,-0.31,0.92,0.27,2.2,0.92,0.9,2.83,3.9,2.85,3.63,0.87,1.12,3.1,3.42,0.6,1.97,1.3,1.99,2.0,1.5,1.2,3.22,1.0,4.16,3.1,0.2,1.24
2.9,2.4,2.82,3.12,1.06,3.28,3.8,1.59,2.4,1.74,1.1,1.6,3.28,0.54,3.25,1.61,0.27,3.22,0.5,0.93,2.14,3.22,-0.21,2.48,3.37,2.71,2.41,1.4,1.87,-0.35
1.3,0.24,2.64,2.5,3.2,1.88,2.7,2.18,2.12,2.69,2.7,3.6,1.71,2.7,3.69,3.53,0.17,3.32,3.35,1.71,3.69,2.24,2.87,3.15,2.03,3.1,3.14,3.37,1.46,-0.46
2.12,1.92,2.79,1.79,2.93,3.46,0.77,2.98,3.99,0.33,-0.78,3.6,1.4,3.29,0.9,1.85,2.76,2.39,1.32,2.59,1.54,2.77,0.87,3.1,2.8,2.06,2.41,0.3,1.13,4.29
2.93,3.6,2.39,3.8,3.57,-0.1,2.35,0.38,4.15,2.6,2.8,0.74,2.28,1.69,2.17,3.8,-0.92,1.98,1.95,1.74,2.3,2.3,2.5,2.68,3.8,0.8,4.25,3.98,2.59,3.11
1.5,3.69,2.52,2.8,3.1,1.0,0.2,2.87,2.45,3.1,2.78,2.78,2.72,1.74,-0.4,2.89,2.49,3.0,2.67,3.72,1.77,0.8,3.1,3.05,1.23,0.2,-0.49,2.81,3.0,1.75
0.29,3.7,2.23,1.2,3.84,2.75,2.4,3.27,3.33,3.56,0.44,3.6,2.74,-0.07,0.12,0.7,2.54,4.21,2.58,1.19,3.96,3.94,3.08,3.32,3.8,3.44,3.4,3.1,1.05,3.7
3.6,1.6,2.52,2.16,3.01,2.83,2.46,1.53,1.44,2.72,3.5,0.15,1.2,2.1,1.0,3.4,2.6,3.76,2.3,-0.51,3.95,3.75,2.6,1.15,2.6,2.85,0.01,3.58,3.3,2.11
-0.65,-0.58,1.78,2.83,3.16,2.93,1.7,3.2,4.48,1.65,2.23,-0.63,2.61,3.59,3.6,2.12,3.15,0.44,3.1,2.82,3.3,3.31,3.01,2.21,3.8,3.29,2.82,2.78,3.58,0.53
3.14,2.94,1.58,2.43,2.5,-0.2,2.72,-0.06,2.99,3.4,3.18,3.3,0.15,2.74,3.15,2.3,2.26,3.89,-0.28,1.52,3.03,1.19,0.17,1.3,2.66,1.5,-0.2,3.34,2.63,3.62
3.92,2.48,0.7,1.5,2.94,1.51,3.31,1.2,4.26,1.38,2.59,2.99,0.91,0.48,1.99,3.39,3.1,3.55,3.1,3.1,1.06,3.81,2.89,1.24,3.58,3.2,3.0,2.0,2.39,3.3
2.41,2.83,1.65,2.9,3.07,2.88,1.28,2.4,-0.57,3.65,1.39,2.31,3.5,2.18,2.86,2.26,2.0,3.3,0.6,3.35,0.68,3.29,3.95,1.41,3.94,3.0,2.38,0.22,3.75,1.7
3.41,0.8,3.5,2.41,3.8,3.83,3.0,3.14,2.5,4.15,2.73,2.12,2.85,2.16,2.06,4.03,2.8,1.9,3.31,2.8,3.9,3.9,3.56,0.32,0.74,3.32,3.8,0.83,2.54,2.24
1.09,3.4,2.14,1.3,3.5,3.72,3.97,3.0,3.16,2.18,2.0,2.77,1.54,2.6,3.8,2.94,2.9,0.7,3.77,2.15,3.64,4.0,4.28,2.16,0.8,1.22,0.16,1.79,2.3,3.02
1.44,1.2,2.4,1.86,2.27,3.14,3.2,3.86,1.7,3.07,1.3,2.5,2.73,0.91,3.8,3.73,3.0,3.0,3.1,-0.08,3.3,3.0,2.49,3.5,0.47,3.32,1.6,3.3,0.77,2.63
-1.27,2.86,2.63,2.66,4.0,2.3,2.8,1.98,2.05,0.66,2.67,1.03,3.07,3.4,2.0,1.06,2.3,0.56,-0.4,0.25,2.51,2.71,1.41,3.26,1.57,1.82,2.39,2.02,3.82,2.55
1.53,3.5,3.58,1.74,-0.88,2.87,2.83,3.7,2.9,1.4,1.47,0.79,4.13,3.1,2.78,1.56,2.12,2.76,-0.98,2.57,2.19,2.06,0.6,2.88,3.19,2.03,2.4,3.55,2.6,1.05
1.64,0.4,2.4,2.5,1.78,2.48,2.0,1.11,2.5,4.05,3.7,2.51,2.8,3.2,-0.86,1.99,4.01,2.26,-0.01,2.66,2.94,1.26,0.47,2.9,-0.97,3.1,2.0,3.8,1.5,1.05
